Timestamp,Carbon_Intensity_gCO2kWh,Energy_Price_GBPkWh,Compute_Demand_Jobs,Flexibility_Window_Hours,Storage_SoC,Optimal_Action
2025-12-01 08:30:00,207.21036753431306,0.22507161405069462,997,2,0.22515073021302862,0
2025-12-01 09:00:00,218.17008073230883,0.23511371078385768,958,8,0.22107149490190156,0
2025-12-01 09:30:00,240.66225587874868,0.23192882427713435,940,4,0.23953978657932806,0
2025-12-01 10:00:00,220.40093268643085,0.19636731208001576,994,0,0.23579407453721332,0
2025-12-01 10:30:00,221.88300429043804,0.212302397924781,958,4,0.25465854588144404,0
2025-12-01 11:00:00,221.8018804927582,0.2040734827354159,1013,2,0.24322238895486822,0
2025-12-01 11:30:00,225.74506883965273,0.21714102421839943,957,1,0.2587877153670915,0
2025-12-01 12:00:00,230.86539387344936,0.21012190776476475,967,2,0.25377791640433034,0
2025-12-01 12:30:00,242.89232232949666,0.2321552501511982,1615,0,0.2489385584074004,0
2025-12-01 13:00:00,217.69017538702283,0.21170549798420465,937,1,0.24761031485036422,0
2025-12-01 13:30:00,222.04596823798587,0.20689029035434559,1000,2,0.24295809648395153,0
2025-12-01 14:00:00,204.20264283866632,0.21019001630517134,974,1,0.2608479491282481,0
2025-12-01 14:30:00,233.3683283483263,0.20536457984409298,965,2,0.2771553877094029,0
2025-12-01 15:00:00,210.85718977897542,0.1995597966715526,1015,1,0.2954478956691006,0
2025-12-01 15:30:00,211.54384216326883,0.20066869711680305,1068,2,0.2864617002411488,0
2025-12-01 16:00:00,220.42844702875934,0.2249652524809687,3230,2,0.2911486018630771,1
2025-12-01 16:30:00,211.84973149946558,0.21005502152835306,3097,8,0.30892951173054867,1
2025-12-01 17:00:00,240.5703596587754,0.21978750795803148,1051,0,0.2947342279778969,0
2025-12-01 17:30:00,224.64669828037154,0.21439991878927048,975,2,0.27611335533719894,0
2025-12-01 18:00:00,204.5696160466726,0.21382101699850106,974,0,0.28515294722181705,0
2025-12-01 18:30:00,227.27995406550343,0.23290589955333643,911,2,0.29262511369431354,0
2025-12-01 19:00:00,224.11838853242608,0.1969116303710569,1001,0,0.3112232219062554,0
2025-12-01 19:30:00,222.08286761101783,0.22637458971778515,1056,1,0.29802547176433297,0
2025-12-01 20:00:00,213.32077666596797,0.22529987183256353,1004,0,0.30460070112897103,0
2025-12-01 20:30:00,214.09516223821706,0.20561670819290923,1025,2,0.30649603415218807,0
2025-12-01 21:00:00,202.63625758101983,0.19882940557314294,1021,0,0.30112969030879716,0
2025-12-01 21:30:00,211.94509781452368,0.22400090382700866,968,0,0.3129430604847136,0
2025-12-01 22:00:00,213.72736217725577,0.20643827895909395,983,0,0.3208776437656131,0
2025-12-01 22:30:00,196.92329340723438,0.20449945398715583,955,1,0.30323213344603783,0
2025-12-01 23:00:00,230.19313284320035,0.19320342889656855,1002,8,0.31355790674918,0
2025-12-01 23:30:00,201.06481729622197,0.219659329435353,1017,1,0.31175755818117423,0
2025-12-02 00:00:00,221.52102689491312,0.19342073245733168,1053,2,0.31407054553748354,0
2025-12-02 00:30:00,227.42487428276695,0.21725097297521154,993,0,0.2968386580009865,0
2025-12-02 01:00:00,210.85962243432755,0.2140250141206303,1796,0,0.30467358238548087,0
2025-12-02 01:30:00,214.76878214675955,0.1867220529072338,1018,1,0.3175846855760404,0
2025-12-02 02:00:00,208.45469731787043,0.19343715661425587,970,1,0.2985949314536853,0
2025-12-02 02:30:00,198.78241529420137,0.20970203901844678,1030,2,0.3123532621795776,0
2025-12-02 03:00:00,203.48809892958087,0.18534029104081337,918,2,0.2928373030684333,0
2025-12-02 03:30:00,190.31663244057538,0.18975583917885358,1085,1,0.29173303773192966,0
2025-12-02 04:00:00,220.68950293934782,0.18746264324411463,3285,2,0.27865643674144064,0
2025-12-02 04:30:00,196.30836006639336,0.20651431548080848,2677,1,0.27850008352431094,0
2025-12-02 05:00:00,217.023955153767,0.2127575975835241,1010,0,0.2629183181698225,0
2025-12-02 05:30:00,203.918103942912,0.20783778658552005,1015,2,0.27385524168108266,0
2025-12-02 06:00:00,193.70270159871714,0.2004415447349641,934,0,0.26433397984063745,0
2025-12-02 06:30:00,216.8768265278402,0.20727907823234978,1045,1,0.26855299328528603,0
2025-12-02 07:00:00,203.30196671626555,0.20045087566012293,1023,2,0.25374458055406657,0
2025-12-02 07:30:00,205.84231931184794,0.20309898344692956,954,8,0.2583276778952247,0
2025-12-02 08:00:00,204.51154324870774,0.21632083188351145,1061,4,0.26853408744571644,0
2025-12-02 08:30:00,189.8354140174483,0.20526480657691445,989,1,0.26324370699083205,0
2025-12-02 09:00:00,195.1696315008459,0.19619331178076566,994,1,0.2685161156050649,0
2025-12-02 09:30:00,211.01263293145973,0.19891467793260875,1020,4,0.25760085861006377,0
2025-12-02 10:00:00,195.41959984462474,0.2024662170010736,963,0,0.25854120183377743,0
2025-12-02 10:30:00,196.68292435686502,0.20107745312677675,913,8,0.24285832905512833,0
2025-12-02 11:00:00,185.04748606150096,0.19914708168910403,1000,0,0.23178211385292516,0
2025-12-02 11:30:00,194.38877311953368,0.19865815372317627,945,2,0.23865490780794257,0
2025-12-02 12:00:00,200.01791445919304,0.1916145268881735,913,0,0.23874933489763017,0
2025-12-02 12:30:00,183.71812345846135,0.19673063854976366,3872,4,0.22563096448142667,0
2025-12-02 13:00:00,220.6393230964309,0.1967316260029438,984,1,0.23286996951922534,0
2025-12-02 13:30:00,193.52764313895034,0.1905861783720755,1049,2,0.2524610680164377,0
2025-12-02 14:00:00,194.20431980171693,0.2040885872009125,921,0,0.2406955393603469,0
2025-12-02 14:30:00,213.67690170753568,0.20054074652995113,974,0,0.24699014639293765,0
2025-12-02 15:00:00,206.35103756478313,0.1982267842339979,981,4,0.2467664832041224,0
2025-12-02 15:30:00,210.50282324629012,0.1930102181037984,1011,0,0.2341877633857097,0
2025-12-02 16:00:00,203.65187193466983,0.18686298895201076,945,8,0.2233881832754352,0
2025-12-02 16:30:00,192.5224190670822,0.18064350461537934,3713,1,0.23773461529664822,0
2025-12-02 17:00:00,198.82575020730542,0.1765502155083697,1021,1,0.2238799326053335,0
2025-12-02 17:30:00,209.81194470036374,0.19907038093539195,942,0,0.2237102701839835,0
2025-12-02 18:00:00,198.29561328161398,0.20011775009287838,1026,1,0.227229043195133,0
2025-12-02 18:30:00,182.09431305962738,0.20010264018363996,995,2,0.22244063450645318,0
2025-12-02 19:00:00,212.4368729432688,0.2057152029695693,982,4,0.242305605433322,0
2025-12-02 19:30:00,197.94521783636898,0.18858818257427226,1017,0,0.22454665972169147,0
2025-12-02 20:00:00,201.39933417805878,0.20213041787075972,1006,4,0.22551531007205833,0
2025-12-02 20:30:00,204.00121994691798,0.1934420914921111,906,8,0.2184572639220819,0
2025-12-02 21:00:00,184.82290038044476,0.1814540453656557,966,2,0.2382754437516965,0
2025-12-02 21:30:00,183.95935201320066,0.19727677767031004,890,2,0.22916302024847338,0
2025-12-02 22:00:00,175.22231664718058,0.21362591613181442,1032,1,0.21635175944709928,0
2025-12-02 22:30:00,183.45699208576727,0.1822604088052693,1097,0,0.22754249971899837,0
2025-12-02 23:00:00,173.77626815986687,0.19158259856392557,895,1,0.21009200085873825,0
2025-12-02 23:30:00,188.9269188763689,0.1859007514258661,1025,8,0.19157638987982634,0
2025-12-03 00:00:00,193.24482273346635,0.1943635644184041,933,0,0.1893578108931579,0
2025-12-03 00:30:00,191.98709899133704,0.18020367249682895,1034,1,0.19589688302718922,0
2025-12-03 01:00:00,192.16570157850418,0.19240133119874228,1001,1,0.20332601800294633,0
2025-12-03 01:30:00,198.87386757629687,0.19506851247680712,1011,1,0.19561746485217063,0
2025-12-03 02:00:00,217.00854352089343,0.2000327669041769,970,1,0.20000426821070771,0
2025-12-03 02:30:00,181.0955196260221,0.178050473214409,1005,4,0.214737267110919,0
2025-12-03 03:00:00,183.26752180021043,0.18902704925572889,1064,0,0.2217844634275877,0
2025-12-03 03:30:00,188.49399594959885,0.17124116114668228,965,2,0.21425452005550927,0
2025-12-03 04:00:00,176.67741999315447,0.174969426961122,912,2,0.2154094524183498,0
2025-12-03 04:30:00,184.17441266389488,0.19338350384248915,1081,8,0.20667019019156346,0
2025-12-03 05:00:00,180.19859914594028,0.17867868614378016,1035,0,0.20307896430994668,0
2025-12-03 05:30:00,193.00662254409102,0.20618135418481032,1094,8,0.21838821638036396,0
2025-12-03 06:00:00,195.57264654909116,0.1894364122918695,1056,0,0.20175201267682907,0
2025-12-03 06:30:00,185.16293859471205,0.19857207188277626,977,1,0.20383914009580417,0
2025-12-03 07:00:00,192.98547309110836,0.1914949719413077,1004,0,0.2015949663733617,0
2025-12-03 07:30:00,183.68188554668427,0.16010428615537428,889,1,0.19483087062425514,0
2025-12-03 08:00:00,190.61382180530055,0.18127460344248184,1010,4,0.17946094445775462,0
2025-12-03 08:30:00,188.01208346897187,0.20432531992035133,945,0,0.19115382861190117,0
2025-12-03 09:00:00,174.1738530881786,0.17592697952289954,1108,2,0.19202140598661432,0
2025-12-03 09:30:00,207.78786553790695,0.185074284094506,946,1,0.19300496701092856,0
2025-12-03 10:00:00,178.71104278422843,0.1874427075785125,1018,2,0.19902441041067728,0
2025-12-03 10:30:00,189.0241024763614,0.18429518457931904,913,0,0.19052424338021545,0
2025-12-03 11:00:00,172.22903844190296,0.18788152145311804,1031,0,0.20074082797912485,0
2025-12-03 11:30:00,178.5922872977313,0.19024928650188933,1020,0,0.20375020233213215,0
2025-12-03 12:00:00,172.4127655453731,0.18011522310761746,1011,0,0.20038529398440552,0
2025-12-03 12:30:00,178.20268908601014,0.15274091130272946,963,0,0.20059669341556766,0
2025-12-03 13:00:00,163.29134235696122,0.18819230269200282,973,8,0.18398918127572006,0
2025-12-03 13:30:00,184.25742883169764,0.1816671101618709,946,1,0.1841759033697727,0
2025-12-03 14:00:00,176.23210483693722,0.1719389198013203,1068,1,0.18405214534772582,0
2025-12-03 14:30:00,193.5715253847315,0.17386729123966985,959,0,0.19911377062602323,0
2025-12-03 15:00:00,180.66071107299058,0.17433111571897464,1009,4,0.19502019720656172,0
2025-12-03 15:30:00,174.97305062170852,0.18817934006835094,1029,2,0.20887742728188693,0
2025-12-03 16:00:00,172.22372719453,0.1812417798193828,971,2,0.21050216828606938,0
2025-12-03 16:30:00,183.91041685120774,0.16562346750324203,902,0,0.2275464805100789,0
2025-12-03 17:00:00,183.04684681723532,0.15894903390793005,980,0,0.2339716040819337,0
2025-12-03 17:30:00,161.38183373224953,0.17449578511473907,1004,2,0.2289689186005654,0
2025-12-03 18:00:00,178.6917847740879,0.1807878532587871,1102,0,0.241735913100227,0
2025-12-03 18:30:00,172.33436927795853,0.17271593712031652,970,2,0.24888009419281937,0
2025-12-03 19:00:00,183.71282557072374,0.179152148373568,1100,0,0.2367510961452173,0
2025-12-03 19:30:00,175.70382971685993,0.1860041818491364,1066,0,0.2450896972930943,0
2025-12-03 20:00:00,166.07110207028933,0.18487345293158244,1037,8,0.2436033053794299,0
2025-12-03 20:30:00,171.4505829777735,0.16835090613710277,1059,0,0.23428373255154533,0
2025-12-03 21:00:00,161.673759359623,0.16417892815268526,913,0,0.24142068991000884,0
2025-12-03 21:30:00,170.89474378080527,0.1674451374842525,2426,1,0.25582024047032603,0
2025-12-03 22:00:00,172.75914438337608,0.18489461216771197,3081,1,0.26306686547963704,0
2025-12-03 22:30:00,155.1290302684472,0.1728000266682091,987,2,0.2583535959367155,0
2025-12-03 23:00:00,176.0510887644449,0.17676896195916691,1053,4,0.23979534515897266,0
2025-12-03 23:30:00,181.83403328189686,0.16452300819230242,973,2,0.2504304363305372,0
2025-12-04 00:00:00,164.86847875348943,0.16795738740455848,1001,0,0.2554912029735404,0
2025-12-04 00:30:00,170.6758712186129,0.17788635974387207,1067,2,0.24464851729904488,0
2025-12-04 01:00:00,187.93680976686204,0.191362545967436,1012,1,0.25492944788366334,0
2025-12-04 01:30:00,169.68389003871945,0.146731007485886,907,1,0.24478710724416392,0
2025-12-04 02:00:00,167.01648317589894,0.17112900757852512,3471,1,0.2454059830483585,0
2025-12-04 02:30:00,166.854341055323,0.15154620877792385,1055,0,0.24100357944744016,0
2025-12-04 03:00:00,167.8333767519201,0.1675092486830966,997,1,0.2302206152099233,0
2025-12-04 03:30:00,179.31965925988587,0.15765709482003962,1004,1,0.2405953173549108,0
2025-12-04 04:00:00,174.5774135081922,0.16854938615758588,1032,2,0.22972550328819707,0
2025-12-04 04:30:00,156.3499550170204,0.16743411195819613,941,8,0.2214954457743314,0
2025-12-04 05:00:00,151.25240353099682,0.15794116602028088,947,4,0.21006726545654986,0
2025-12-04 05:30:00,165.5039170992968,0.17000108080480497,1014,0,0.20545349477631367,0
2025-12-04 06:00:00,182.70923616763483,0.16944338375303897,1038,4,0.21585283924637508,0
2025-12-04 06:30:00,166.41070913823359,0.16564663820039663,1010,2,0.2069425945330626,0
2025-12-04 07:00:00,152.29298238282004,0.18367307942779815,998,1,0.2009127729100103,0
2025-12-04 07:30:00,161.7277336514996,0.1603652561748539,959,0,0.19105329191150427,0
2025-12-04 08:00:00,174.80631255467782,0.14558860432338902,940,2,0.2068188231619622,0
2025-12-04 08:30:00,173.05613961502738,0.16472939180989432,1062,2,0.19492616637646276,0
2025-12-04 09:00:00,170.0055964950531,0.16587756236167114,1011,4,0.21008405786429715,0
2025-12-04 09:30:00,169.1888665357761,0.16409873605016495,1052,8,0.1909432962210971,0
2025-12-04 10:00:00,164.2038418530493,0.17768556718275613,931,0,0.20772036026821614,0
2025-12-04 10:30:00,162.6934830788606,0.14911161333738282,984,1,0.22220446250689999,0
2025-12-04 11:00:00,173.2847541762599,0.17903946373653026,971,0,0.21211932097260655,0
2025-12-04 11:30:00,161.1483984843782,0.1621544422062332,1014,2,0.21574710549855142,0
2025-12-04 12:00:00,163.16205250643054,0.16916321670756612,921,8,0.2124495306083075,0
2025-12-04 12:30:00,171.8899761442563,0.1611065961997462,990,2,0.19771606436256495,0
2025-12-04 13:00:00,167.47635350994926,0.16711990874152394,967,0,0.20300719476153337,0
2025-12-04 13:30:00,182.8277969520779,0.1629878789621351,965,1,0.2200166972557536,0
2025-12-04 14:00:00,162.90618058012632,0.16329602670616308,1043,1,0.23138587174597075,0
2025-12-04 14:30:00,157.5737715292909,0.16409015035249083,1005,0,0.24694595144716133,0
2025-12-04 15:00:00,147.7060443891767,0.15913966919490666,936,4,0.25491667966661574,0
2025-12-04 15:30:00,167.68371463689908,0.16128335767311955,921,0,0.23703000092218457,0
2025-12-04 16:00:00,174.6622451088923,0.17197003949148845,1024,1,0.23226439439024824,0
2025-12-04 16:30:00,173.78331849198378,0.14825900609840473,1065,2,0.249850932313402,0
2025-12-04 17:00:00,165.3234051129514,0.1514875020929422,998,1,0.2432707417903827,0
2025-12-04 17:30:00,138.85333320797005,0.14490771242118905,976,2,0.25695261667369834,0
2025-12-04 18:00:00,156.72785663014182,0.1638503662286278,1031,1,0.26778820370782175,0
2025-12-04 18:30:00,158.5964742024421,0.16199848424817193,3184,1,0.2787080015587911,0
2025-12-04 19:00:00,151.30746077039075,0.15665215503717136,1016,0,0.2894834836582826,0
2025-12-04 19:30:00,168.51901496145447,0.16698433320481776,951,0,0.30912910483428335,0
2025-12-04 20:00:00,171.24995672819125,0.16610530722811045,982,2,0.3242701627262975,0
2025-12-04 20:30:00,166.90226337084613,0.1435779925439048,1042,0,0.34015758184293443,0
2025-12-04 21:00:00,158.47041444800715,0.146394375529728,1061,0,0.3594248966166548,0
2025-12-04 21:30:00,158.25897525051548,0.16568298855129798,1068,0,0.3486601772698879,0
2025-12-04 22:00:00,163.8781272733987,0.15021805933490223,981,1,0.3429838020348907,0
2025-12-04 22:30:00,156.13260762420472,0.15604653670038235,1005,0,0.3488278541480011,0
2025-12-04 23:00:00,165.8114586176991,0.15073454416479118,924,8,0.33818706763909145,0
2025-12-04 23:30:00,139.328298031661,0.15354748850655991,995,0,0.34814076486865114,0
2025-12-05 00:00:00,145.5217289766164,0.16016509162662015,906,1,0.3447244266417703,0
2025-12-05 00:30:00,153.88797599898254,0.17559975501105637,926,0,0.32790596449573084,0
2025-12-05 01:00:00,154.19701283397129,0.1622985334707091,963,0,0.32320092598504047,0
2025-12-05 01:30:00,166.16194667409326,0.15079343134783368,899,1,0.30352008090112054,0
2025-12-05 02:00:00,149.3626430178195,0.1716303203354625,1071,8,0.32133054784838494,0
2025-12-05 02:30:00,162.1378897696475,0.15869556969364818,1030,0,0.3374274347382787,0
2025-12-05 03:00:00,139.75581108092697,0.1391318114906413,896,2,0.3527181973587657,0
2025-12-05 03:30:00,153.4932168156091,0.15681464200401565,956,8,0.3691510001535748,0
2025-12-05 04:00:00,166.37675698991933,0.16245671231238173,921,8,0.35916590190722975,0
2025-12-05 04:30:00,139.3155823349644,0.1645967987283362,1016,0,0.3522868842010138,0
2025-12-05 05:00:00,140.852275620475,0.14251767834348425,900,2,0.35748091254769043,0
2025-12-05 05:30:00,159.9650734273772,0.1600579310875938,929,2,0.3644314927042279,0
2025-12-05 06:00:00,151.6275833566034,0.1531284797595503,1083,2,0.3763243486868782,0
2025-12-05 06:30:00,169.34755859455424,0.1467470553937516,980,0,0.35971486749152604,0
2025-12-05 07:00:00,149.95480700233512,0.1491801675147805,978,0,0.3665343065894508,0
2025-12-05 07:30:00,140.5532552010329,0.16839327616957192,1011,1,0.3629811542743949,0
2025-12-05 08:00:00,157.53560249421508,0.14845274327138147,2310,0,0.36978189918153925,0
2025-12-05 08:30:00,159.8712492989932,0.1541084940884272,969,2,0.38341582327766377,0
2025-12-05 09:00:00,154.43552289202944,0.13873869500313443,967,2,0.37048664246896723,0
2025-12-05 09:30:00,146.16370757283116,0.17205394952551728,1037,1,0.363840343146222,0
2025-12-05 10:00:00,148.33462182311652,0.153385153409302,3726,0,0.3720447627017348,0
2025-12-05 10:30:00,144.30273360109715,0.16577259661522487,977,2,0.37627968297167336,0
2025-12-05 11:00:00,142.04086116153803,0.1342033848518843,1022,1,0.36012711678219445,0
2025-12-05 11:30:00,161.78953472043543,0.14071088775730226,947,0,0.37644008760489994,0
2025-12-05 12:00:00,161.02035506370757,0.16430355153460552,993,0,0.3858338780142066,0
2025-12-05 12:30:00,145.44726694645612,0.15766394920060653,1075,0,0.4017155198940501,0
2025-12-05 13:00:00,159.13083908172916,0.15135048228933828,970,0,0.3842321612911674,0
2025-12-05 13:30:00,140.0643127330134,0.14850560827028023,1059,0,0.3844652862205902,0
2025-12-05 14:00:00,156.38661665999885,0.15625242001931713,1003,0,0.3977026988909276,0
2025-12-05 14:30:00,144.42152991136786,0.15729188667642824,933,2,0.4123993235025158,0
2025-12-05 15:00:00,129.1534822882426,0.1530401345508042,1771,1,0.40177955543621524,0
2025-12-05 15:30:00,143.4010103397477,0.1504777569445971,972,1,0.3891911620582769,0
2025-12-05 16:00:00,157.0789591379577,0.15558028844093943,988,0,0.40234894603685867,0
2025-12-05 16:30:00,140.86455108760575,0.14608709736785708,1042,2,0.4166087109827008,0
2025-12-05 17:00:00,154.62558746573197,0.15879451493195726,1070,0,0.39988488420089413,0
2025-12-05 17:30:00,157.04763114957348,0.14538815530762317,924,2,0.40026696180545834,0
2025-12-05 18:00:00,160.5743440249995,0.14534534889891101,1007,0,0.39255975666005666,0
2025-12-05 18:30:00,142.2630625605956,0.14616815574678457,1053,0,0.3947015505949782,0
2025-12-05 19:00:00,144.54667513579057,0.15806793815143758,1022,0,0.4110670736822076,0
2025-12-05 19:30:00,145.89084308395093,0.15769863539830553,1023,1,0.3933280116369887,0
2025-12-05 20:00:00,160.2351941165946,0.14291520798459706,1030,0,0.3873898683945112,0
2025-12-05 20:30:00,143.1051545872559,0.16059233481050517,1031,1,0.3990414303311736,0
2025-12-05 21:00:00,149.5209901968804,0.14181632885769335,983,0,0.39092735924044125,0
2025-12-05 21:30:00,161.83274686390172,0.1638027913524785,996,8,0.3930713698616608,0
2025-12-05 22:00:00,157.19527248751206,0.1538814306598464,934,2,0.397406943457508,0
2025-12-05 22:30:00,152.0122897100942,0.15940426071725203,973,4,0.3855514079935414,0
2025-12-05 23:00:00,159.1785926040042,0.1464139465055571,1031,4,0.38325141245655236,0
2025-12-05 23:30:00,162.0340013479181,0.1485855974253929,1063,0,0.38964597163762715,0
2025-12-06 00:00:00,141.76133470482068,0.17170167252021348,1011,0,0.38970088767113625,0
2025-12-06 00:30:00,157.15773977189636,0.16598758310793374,997,0,0.4002384926147296,0
2025-12-06 01:00:00,136.01473061080978,0.14816325278451786,1030,1,0.4131078952204622,0
2025-12-06 01:30:00,156.4328562386998,0.14898559357992405,1029,2,0.4159941886212214,0
2025-12-06 02:00:00,152.9689985689973,0.16096616630084626,1028,0,0.41089047788079536,0
2025-12-06 02:30:00,137.226103969261,0.14439758192395483,1006,1,0.42480324175012174,0
2025-12-06 03:00:00,162.80228159505347,0.14437448242896722,939,0,0.4251341540277448,0
2025-12-06 03:30:00,161.85817591919658,0.1387279540122033,1042,1,0.434951986396492,0
2025-12-06 04:00:00,155.3630613922199,0.14898587204741015,998,4,0.43990331601541255,0
2025-12-06 04:30:00,161.08937504557372,0.14784498481874733,1049,0,0.44464524554712365,0
2025-12-06 05:00:00,152.66557532173965,0.12967568198606144,977,1,0.4625656979849928,0
2025-12-06 05:30:00,150.89158773200975,0.14043160107502245,1009,0,0.46192861182068445,0
2025-12-06 06:00:00,140.91924811092193,0.14774182146265055,943,0,0.47865324928693986,0
2025-12-06 06:30:00,152.69619673103864,0.14832997873621995,967,2,0.47670338034507254,0
2025-12-06 07:00:00,154.1653267228108,0.1455936246355728,942,0,0.46781722929722513,0
2025-12-06 07:30:00,172.2461913194528,0.14589322565551013,1016,0,0.450275491221247,0
2025-12-06 08:00:00,152.98213746591966,0.15240255728496588,1027,8,0.4577212143066064,0
2025-12-06 08:30:00,163.51611393202035,0.16283840827183912,980,1,0.4691900278830431,0
2025-12-06 09:00:00,152.37794005472665,0.14500492386403954,999,0,0.4615888500200795,0
2025-12-06 09:30:00,154.63830535657715,0.12178394917640811,1030,0,0.47134947150932677,0
2025-12-06 10:00:00,147.90818526871445,0.15618706293800955,959,0,0.45422624485569413,0
2025-12-06 10:30:00,142.62634989101892,0.15514661071931168,1013,0,0.4636618050337215,0
2025-12-06 11:00:00,168.16114752592696,0.1421774384197957,1017,0,0.4714525916539239,0
2025-12-06 11:30:00,152.12089105860295,0.14352950917787666,1072,0,0.4781238743951416,0
2025-12-06 12:00:00,159.35315723506648,0.159785301302448,897,1,0.48226315451659424,0
2025-12-06 12:30:00,140.1384485696301,0.13720370310827767,1072,2,0.49528412949427864,0
2025-12-06 13:00:00,137.08308488244393,0.13567074246104427,1070,0,0.4757540426658975,0
2025-12-06 13:30:00,135.60468158646177,0.15055624762866646,983,1,0.4884702326527113,0
2025-12-06 14:00:00,149.6655633403076,0.15229883924151963,961,1,0.49350364334306973,0
2025-12-06 14:30:00,147.59651739927054,0.16703909067277423,1008,2,0.4767876134883385,0
2025-12-06 15:00:00,157.48754984654232,0.15553891886370289,1009,1,0.481815567267343,0
2025-12-06 15:30:00,158.09666097749883,0.15870629062318142,940,4,0.4664458312660166,0
2025-12-06 16:00:00,142.41799312855488,0.15610496176124658,985,0,0.4725590046872787,0
2025-12-06 16:30:00,144.4614030543185,0.15403596968382854,1076,1,0.47516827757856606,0
2025-12-06 17:00:00,159.88060489996607,0.13670803022984182,930,0,0.45833237341836713,0
2025-12-06 17:30:00,141.47025451736258,0.15798469651914782,3418,1,0.45028128574436316,0
2025-12-06 18:00:00,164.10177184227,0.16489971919365595,903,2,0.43649476981622876,0
2025-12-06 18:30:00,163.55696193738143,0.16685386649364103,995,0,0.4202401150815061,0
2025-12-06 19:00:00,167.7722179639682,0.15471724475744597,1018,0,0.40734511884805674,0
2025-12-06 19:30:00,145.26226523809547,0.1725815064898231,926,0,0.4080865681889254,0
2025-12-06 20:00:00,149.09585046098093,0.1585330197914969,993,8,0.4103280189791068,0
2025-12-06 20:30:00,156.0070927412491,0.13766033065403044,973,2,0.4250844337234969,0
2025-12-06 21:00:00,154.03635696482243,0.15134646276073663,976,1,0.43891438292296436,0
2025-12-06 21:30:00,151.27835571160168,0.16180859103775577,1001,4,0.42722585567404725,0
2025-12-06 22:00:00,148.12576215073656,0.15976155112147042,1020,1,0.43391189168559663,0
2025-12-06 22:30:00,168.95266945005707,0.13448215310193642,995,0,0.4533294552077099,0
2025-12-06 23:00:00,148.3500943107863,0.15576672705420103,1001,2,0.4413524267182394,0
2025-12-06 23:30:00,159.017028479484,0.1575350183966148,1005,0,0.45685961367222655,0
2025-12-07 00:00:00,157.40888333484605,0.16314304902741986,980,1,0.4535135415007629,0
2025-12-07 00:30:00,157.27724250122515,0.14711885881233902,1014,0,0.45568503823564466,0
2025-12-07 01:00:00,155.3800868107415,0.15203749963420846,956,1,0.46589403178866295,0
2025-12-07 01:30:00,159.5247881743205,0.15583624484521963,965,2,0.4472660844687719,0
2025-12-07 02:00:00,156.0990604236969,0.14402067890421064,1036,0,0.4361493752069921,0
2025-12-07 02:30:00,137.10820972971277,0.1530494876109713,1037,0,0.44298429910449955,0
2025-12-07 03:00:00,142.6095497646487,0.15496389578547268,946,0,0.43625692105151226,0
2025-12-07 03:30:00,155.5129374575344,0.16376564769553192,937,0,0.44805588459630075,0
2025-12-07 04:00:00,146.30112727185136,0.15437599942701272,978,8,0.4467780858207717,0
2025-12-07 04:30:00,165.99251609398675,0.13033543499632483,975,2,0.46124781278848953,0
2025-12-07 05:00:00,136.36131168377773,0.14637512346336645,1049,0,0.44648376937326245,0
2025-12-07 05:30:00,147.9505158924132,0.16559220550283793,907,0,0.44410403331497816,0
2025-12-07 06:00:00,152.1366518543788,0.13672815745047429,1024,2,0.4368008537394931,0
2025-12-07 06:30:00,163.2645705647175,0.1420953182480189,1017,1,0.43253251439602214,0
2025-12-07 07:00:00,160.12362955220652,0.1559295193418217,1022,1,0.4380683100971414,0
2025-12-07 07:30:00,160.91829488815705,0.1635124436807854,968,0,0.42928983518451186,0
2025-12-07 08:00:00,155.16926217050266,0.17294971363950237,1078,2,0.4399892113807529,0
2025-12-07 08:30:00,163.17412607288355,0.16527472371247942,1037,8,0.42200111203193497,0
2025-12-07 09:00:00,150.09082913340865,0.15643885785596337,1039,1,0.4270473378705026,0
2025-12-07 09:30:00,141.79266278538543,0.14477813181833826,1043,1,0.44424348501591854,0
2025-12-07 10:00:00,169.49601493237674,0.15497608905617655,960,1,0.4609368865768844,0
2025-12-07 10:30:00,163.99559477023638,0.1516659331647324,1029,4,0.4668909646859692,0
2025-12-07 11:00:00,139.26935531048193,0.1631264947533695,995,4,0.48482044231899074,0
2025-12-07 11:30:00,173.6509371731424,0.15178188339906862,954,4,0.48464320858923154,0
2025-12-07 12:00:00,153.14651636063618,0.15813270295306966,2292,0,0.474056842072852,0
2025-12-07 12:30:00,164.0727113421622,0.14782652315920386,970,0,0.4825424617959281,0
2025-12-07 13:00:00,157.73384895631614,0.1647168390910879,953,1,0.483059001886246,0
2025-12-07 13:30:00,152.77158560883095,0.16204095196393206,1125,2,0.48546006960002175,0
2025-12-07 14:00:00,161.10321245453554,0.15777779849020682,1045,1,0.4732307897753272,0
2025-12-07 14:30:00,171.78751015471224,0.1585172954440255,1004,0,0.477121687286049,0
2025-12-07 15:00:00,150.275008403215,0.16578851528107183,909,0,0.47405463204940157,0
2025-12-07 15:30:00,157.691118285395,0.15530159875939642,945,1,0.4787151901555545,0
2025-12-07 16:00:00,164.24957068961956,0.16889445467225372,1115,8,0.4706790508039366,0
2025-12-07 16:30:00,152.99075074319254,0.14224961462213997,1037,1,0.4586207468767901,0
2025-12-07 17:00:00,165.96547621073606,0.15447493266624981,1059,8,0.4405360949856465,0
